,state,ft,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Year of Manufacture,Features,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,No Door Numbers,Cargo Volumn
619,kolkata,Petrol,Hatchback,"60,000",Manual,3,Maruti,Maruti Ritz,2010,4141,VXi,160000.0,2010,Third Party insurance,Petrol,5.0,60000,,1197 cc,Manual,2010.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks",18.5,1197,85.80bhp@6000rpm,114,Others,K Series Petrol Engine,1197,114Nm@4000rpm,4,MPFI,No,No,3775,1680,1620,2360,1015kg,5 Speed,FWD,Power,4.7,Ventilated Disc,Drum,"Tubeless,Radial",5,355
620,kolkata,Petrol,Hatchback,"70,000",Manual,2,Maruti,Maruti Estilo,2010,4079,LXI,120000.0,2010,Third Party insurance,Petrol,5.0,70000,,1061 cc,Manual,2010.0,,19.5,1061,,1370,Others,,1061,,4,,,,4047,1709,1567,2523,,,,,5.0,,,,5,355
621,kolkata,Petrol,SUV,"30,000",Automatic,2,MG,MG Hector,2020,7486,Sharp DCT,1499000.0,2020,Third Party insurance,Petrol,5.0,30000,WB40,1451 cc,Automatic,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",13.96,1451,141bhp@5000rpm,250,Others,,1451,250Nm@1600-3600rpm,4,,Yes,,4655,1835,1760,2750,1800,6 Speed,FWD,,5.0,Disc,Disc,Radial,5,587
622,kolkata,Petrol,SUV,"9,75,000",Manual,1,Kia,Kia Sonet,2021,8006,HTX Turbo iMT BSVI,975000.0,2021,Third Party,Petrol,5.0,975000,WB74,998 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",18.2,998,118.36bhp@6000rpm,172,Black,Smartstream G1.0 T - GDi,998,172Nm@1500-4000rpm,3,GDi,Yes,,3995,1790,1642,2500,1201,6-Speed iMT,FWD,Electric,5.0,Disc,Drum,"Tubeless, Radial",5,392
623,kolkata,Diesel,SUV,"55,000",Manual,1,Hyundai,Hyundai Creta,2018,1445,1.6 CRDi SX Option,999000.0,2018,Comprehensive,Diesel,5.0,55000,WB02,1582 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.67,1582,126.2bhp@4000rpm,259,Grey,U2 CRDI VGT Engine,1582,259.9Nm@1900-2750rpm,4,CRDi,Yes,No,4270,1780,1630,2590,1300,6 Speed,FWD,Power,5.3,Disc,Drum,Tubeless,5,355
624,kolkata,Diesel,Sedan,"30,000",Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2017,4700,C 220 CDI Avantgarde,2500000.0,2017,Third Party insurance,Diesel,5.0,30000,WB02,2143 cc,Automatic,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",19.27,2143,170bhp@3000-4200rpm,400,Others,In-Line Engine,2143,400Nm@1400-2800rpm,4,CRDi,Yes,No,4686,2020,1442,2840,1655kg,7 Speed,RWD,Power,5.61,Disc,Disc,"Tubeless, Radial",4,355
625,kolkata,Petrol,Hatchback,"1,04,900",Manual,1,Hyundai,Hyundai i10,2010,1591,Magna 1.2,196000.0,2010,Comprehensive,Petrol,5.0,104900,WB26,1197 cc,Manual,2010.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Power Antenna,Centeral Locking,Day Night Rear View Mirror",20.36,1197,78.9bhp@6000rpm,111,Golden,Petrol Engine,1197,111.7Nm@4000rpm,4,MPFI,No,No,3585,1595,1550,2380,930,5 Speed,FWD,Power,5.0,Ventilated Disc,Drum,"Tubeless,Radial",4,355
626,kolkata,Petrol,Sedan,"24,092",Manual,2,Toyota,Toyota Yaris,2018,6402,J BSIV,683000.0,2018,Third Party,Petrol,5.0,24092,WB02,1496 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",17.1,1496,105.5bhp@6000rpm,140,Brown,1.5 Dual VVT-i Engine,1496,140Nm@4200rpm,4,EFI,No,No,4425,1730,1495,2550,1090kg,6 Speed,FWD,Power,5.1,Disc,Drum,"Tubless, Radial",4,476
627,kolkata,Diesel,Sedan,"90,000",Manual,2,Maruti,Maruti Swift Dzire,2017,4209,VDI,500000.0,2017,Third Party insurance,Diesel,5.0,90000,,1248 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",26.59,1248,74bhp@4000rpm,190,Others,DDiS Diesel Engine,1248,190Nm@2000rpm,4,CRDI,Yes,No,3995,1695,1555,2430,1055kg,5 Speed,FWD,Power,4.8,Ventilated Disc,Drum,"Tubeless,Radial",4,355
628,kolkata,Petrol,Hatchback,"28,519",Manual,1,Tata,Tata Altroz,2020,6834,XZ BSVI,649000.0,2020,Comprehensive,Petrol,5.0,28519,WB06,1199 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.33,1199,86.83bhp@6000rpm,113,Golden,1.2 l Revotron,1199,113Nm@3300rpm,3,,No,,3990,1755,1523,2501,1025,5-Speed,,Electric,5.0,Disc,Drum,"Tubeless,Radial",5,345
629,kolkata,Petrol,Hatchback,"88,785",Manual,1,Honda,Honda Jazz,2016,1341,1.2 VX i VTEC,386000.0,2016,Third Party insurance,Petrol,5.0,88785,WB02,1199 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.7,1199,88.7bhp@6000rpm,110,Silver,i-VTEC Petrol Engine,1199,110Nm@4800rpm,4,PGM - Fi,No,No,3955,1694,1544,2530,1042kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
630,kolkata,Petrol,Hatchback,"90,000",Manual,2,Volkswagen,Volkswagen Polo,2015,1946,1.2 MPI Comfortline,300000.0,2015,Third Party insurance,Petrol,5.0,90000,WB06,1199 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",16.2,1199,74bhp@5400rpm,110,Others,MPI Petrol Engine,1199,110Nm@3000-4300rpm,3,MPFI,No,No,3971,1682,1469,2469,1030Kg,5 Speed,FWD,Power,4.97,Disc,Drum,"Tubeless,Radial",5,355
631,kolkata,Diesel,MUV,"79,755",Manual,1,Tata,Tata Hexa,2019,2501,XM,888000.0000000001,2019,Comprehensive,Diesel,7.0,79755,Wb02,2179 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Rear,Anti Lock Braking System,Centeral Locking,Radio",17.6,2179,153.86bhp@4000,400,Blue,2.2 LTR. VARICOR 400,2179,400Nm@1750-2500rpm,4,CRDi,Yes,No,4788,1900,1785,2850,1865,6 Speed,AWD,Power,5.75,Disc,Disc,"Tubeless,Radial",5,128
632,kolkata,Petrol,Hatchback,"80,000",Manual,2,Hyundai,Hyundai i20,2017,5701,1.2 Asta Option,560000.0,2017,Third Party insurance,Petrol,5.0,80000,WB02,1197 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.6,1197,81.83bhp@6000rpm,114,Silver,Kappa VTVT Petrol Engine,1197,114.7Nm@4000rpm,4,MPFI,No,No,3985,1734,1505,2570,1066kg,5 Speed,FWD,Power,5.2,Disc,Drum,Tubeless,5,355
633,kolkata,Petrol,Hatchback,"68,832",Manual,2,Mahindra,Mahindra KUV 100 NXT,2017,6076,G80 K4 Plus 5Str,436000.00000000006,2017,Third Party,Petrol,5.0,68832,WB08,1198 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",18.15,1198,82bhp@5500rpm,115,Silver,mFALCON G80 Engine,1198,115Nm@3500-3600rpm,3,MPFI,No,No,3700,1735,1655,2385,945,5 Speed,FWD,Power,5.05,Disc,Drum,"Tubeless,Radial",5,243
634,kolkata,Diesel,SUV,"70,857",Manual,2,Jeep,Jeep Compass,2017,5928,2.0 Limited Option 4X4,1032000.0,2017,Comprehensive,Diesel,5.0,70857,WB74,1956 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",16.3,1956,170bhp@3750rpm,350,Silver,2.0-Litre 4-Cyl Multijet II Engine,1956,350Nm@1750-2500rpm,4,CRDI,Yes,No,4395,1818,1640,2636,1641 kgs,6 Speed,4X4,Power,5.0,Disc,Discs,"Radial, Tubless",5,355
635,kolkata,Petrol,Sedan,"50,000",Manual,3,Honda,Honda City,2010,1245,1.5 S MT,270000.0,2010,Third Party insurance,Petrol,5.0,50000,WB06,1497 cc,Manual,2010.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",17.0,1497,"118PS at 6,600 rpm",1370,Others,In-Line Engine,1497,146Nm at 4800 rpm,4,EFI (Electronic Fuel Injection),No,No,4420,1695,1480,2550,1100 kg,5 Speed,FWD,Power,5.3,Disc,Drum,"Tubeless,Radial",4,355
636,kolkata,Diesel,Sedan,"80,000",Manual,1,Maruti,Maruti Ciaz,2015,4002,VDi Plus,475000.0,2015,Third Party insurance,Diesel,5.0,80000,MH04,1248 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",26.21,1248,88.5bhp@4000rpm,200,Others,DDIS 200 Engine,1248,200Nm@1750rpm,4,CRDI,Yes,No,4490,1730,1485,2650,1105kg,5 Speed,FWD,Power,5.4,Ventilated Discs,Drum,"Tubeless, Radial",4,355
637,kolkata,Diesel,Hatchback,"1,10,000",Manual,2,Maruti,Maruti Ritz,2010,4151,LDi,140000.0,2010,Third Party insurance,Diesel,5.0,110000,,1248 cc,Manual,2010.0,"Power Steering,Low Fuel Warning Light,Air Conditioner,Heater,Fog Lights Rear,Power Adjustable Exterior Rear View Mirror,Child Safety Locks,Day Night Rear View Mirror",21.1,1248,73.9bhp@4000rpm,190,Others,Diesel,1248,190Nm@2000rpm,4,CRDI,No,No,3715,1680,1620,2360,1100kg,5-Speed,FWD,Power,4.7,Ventilated Disk,Drum,"Tubeless,Radial",5,355
638,kolkata,Petrol,Hatchback,"60,000",Manual,1,Maruti,Maruti Wagon R,2013,4309,LXI BS IV,320000.0,2013,Third Party insurance,Petrol,5.0,60000,,998 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks,Number Of Speaker",20.51,998,67.04bhp@6200rpm,90,Others,K10B Petrol Engine,998,90Nm@3500rpm,3,,No,No,3599,1495,1700,2400,870kg,5 Speed,FWD,Power,4.6,Ventilated Disc,Drum,Tubeless Tyres,5,355
639,kolkata,Petrol,Hatchback,"70,000",Manual,2,Hyundai,Hyundai Grand i10,2014,1549,Sportz,340000.0,2014,Third Party insurance,Petrol,5.0,70000,,1197 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player",18.9,1197,82bhp@6000rpm,114,Others,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,MPFI,No,No,3765,1660,1520,2425,935kg,5 Speed,FWD,Power,4.8,Disc,Drum,Tubeless,5,355
640,kolkata,Petrol,Sedan,"1,00,000",Manual,2,Maruti,Maruti Swift Dzire,2011,4224,VXi,250000.0,2011,Third Party insurance,Petrol,5.0,100000,,1298 cc,Manual,2011.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Fog Lights Front,Fog Lights Rear,Centeral Locking,Power Door Locks,Cd Player",17.5,1298,85.8bhp@6000rpm,114,Others,In-Line Engine,1298,114Nm@4000rpm,4,MPFI,No,No,4160,1690,1530,2390,1025kg,5 Speed,2 WD,Power,4.7,Ventilated Disc,Drum,"Tubeless,Radial",4,355
641,kolkata,Petrol,Sedan,"38,000",Manual,1,Hyundai,Hyundai Xcent,2014,1853,1.2 Kappa S,325000.0,2014,Comprehensive,Petrol,5.0,38000,WB02,1197 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",19.1,1197,82bhp@6000rpm,114,Silver,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,Direct Injection,No,No,3995,1660,1520,2425,1140,5 Speed ,FWD ,Power,4.7,Disc ,Drum,Tubeless,4,355
642,kolkata,Petrol,Hatchback,"60,000",Manual,5,Hyundai,Hyundai i20,2013,1646,Magna,260000.0,2013,Third Party insurance,Petrol,5.0,60000,,1197 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Rear,Centeral Locking,Anti Theft Alarm,Cd Player",18.5,1197,82.85bhp@6000rpm,113,Others,Kappa VTVT Petrol Engine,1197,113.7Nm@4000rpm,4,MPFI,No,No,3995,1710,1505,2525,1060,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
643,kolkata,Diesel,MUV,"55,000",Manual,2,Toyota,Toyota Innova,2014,2271,2.5 G (Diesel) 8 Seater BS IV,799000.0,2014,Comprehensive,Diesel,8.0,55000,WB02,2494 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks",12.99,2494,100.6bhp@3600rpm,200,Silver,2KD-FTV Diesel Engine,2494,200Nm@1200-3600rpm,4,CRDi,Yes,No,4585,1760,1760,2750,1660kg,5 Speed,RWD,Power,5.4,Ventilated Disc,Drum,"Tubeless,Radial",5,355
644,kolkata,Petrol,Sedan,"60,000",Manual,1,Hyundai,Hyundai Xcent,2015,1873,1.2 Kappa S,400000.0,2015,Third Party insurance,Petrol,5.0,60000,WB02,1197 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",19.1,1197,82bhp@6000rpm,114,Others,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,Direct Injection,No,No,3995,1660,1520,2425,1160,5 Speed ,FWD ,Power,4.7,Disc ,Drum,Tubeless,4,355
645,kolkata,Petrol,SUV,"4,034",Manual,1,Hyundai,Hyundai Venue,2022,7675,SX Turbo,956000.0,2022,Comprehensive,Petrol,5.0,4034,WB06,998 cc,Manual,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.27,998,118.35bhp@6000rpm,172,Blue,Kappa 1.0 L Turbo GDi Petrol,998,172Nm@1500-4000rpm,3,GDi,Yes,,3995,1770,1605,2500,1340,6-Speed,FWD,Electric,5.0,Disc,Drum,Radial,5,350
646,kolkata,Diesel,Hatchback,"28,614",Manual,2,Chevrolet,Chevrolet Beat,2014,454,Diesel LT,210000.0,2014,Comprehensive,Diesel,5.0,28614,wb52,936 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Child Safety Locks,Cd Player",25.44,936,56.3bhp@4000rpm,142,Silver,SMARTECH Diesel Engine,936,142.5Nm@1750rpm,3,Direct Injection,Yes,No,3640,1595,1550,2375,1025,5 Speed,FWD,Power,4.8,Disc,Drum,Tubeless ,5,355
647,kolkata,Petrol,Hatchback,"60,000",Manual,1,Maruti,Maruti Wagon R,2010,4350,VXI BS IV,240000.0,2010,Third Party insurance,Petrol,5.0,60000,,998 cc,Manual,2010.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.9,998,67.1bhp@6200rpm,90,Others,K Series Petrol Engine,998,90Nm@3500rpm,3,MPFI,No,No,3595,1495,1700,2400,885kg,5 Speed,FWD,Power,4.6,Ventilated Disc,Drum,"Tubeless, Radial",4,355
648,kolkata,Petrol,Hatchback,"34,895",Manual,1,Maruti,Maruti Alto 800,2015,3942,VXI,239000.0,2015,Comprehensive,Petrol,5.0,34895,WB32,796 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Day Night Rear View Mirror,Cd Player",22.74,796,47.3bhp@6000rpm,69,White,F8D Petrol Engine,796,69Nm@3500rpm,3,MPFi,No,No,3395,1490,1475,2360,725kg,5 Speed,FWD,Power,4.6,Solid Disc,Drum,Tubeless Tyres,5,355
649,kolkata,Petrol,Hatchback,"5,891",Automatic,1,Maruti,Maruti Baleno,2021,6782,Zeta CVT,861000.0,2021,Comprehensive,Petrol,5.0,5891,WB02,1197 cc,Automatic,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.56,1197,81.80bhp@6000rpm,113,Silver,1.2L VVT Engine,1197,113Nm@4200rpm,4,MPFI,No,No,3995,1745,1510,2520,910-935,CVT,FWD,Electric,4.9,Disc,Drum,"Tubeless,Radial",5,355
650,kolkata,Petrol,Sedan,"28,204",Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2017,4575,E200 Edition E,3500000.0,2017,Comprehensive,Petrol,5.0,28204,MH14,1991 cc,Automatic,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",12.0,1991,184bhp@5500rpm,300,Brown,In-Line Petrol Engine ,1991,300Nm@1200-4000rpm,4,Direct Injection,Yes,No,4879,2071,1474,2874,1720kg,7 Speed,RWD,Power,5.3,Ventilated Disc,Solid Disc,"Tubeless,Radial",4,355
651,kolkata,Petrol,Hatchback,"17,776",Automatic,2,Maruti,Maruti Ignis,2020,5555,1.2 AMT Zeta BSIV,598000.0,2020,Comprehensive,Petrol,5.0,17776,WB02,1197 cc,Automatic,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",20.89,1197,81.80bhp@6000rpm,113,Blue,1.2-Litre VVT Petrol Engine,1197,113Nm@4200rpm,4,MPFI,No,No,3700,1690,1595,2435,855,5 Speed,FWD,Electrical,4.7,Disc,Drum,"Tubeless,Radial",5,355
652,kolkata,Diesel,Sedan,"66,000",Manual,1,Honda,Honda City,2017,1210,i DTec VX,750000.0,2017,Third Party insurance,Diesel,5.0,66000,WB02,1498 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",26.0,1498,98.6bhp@3600rpm,200,White,i DTEC Diesel Engine ,1498,200Nm@1750rpm,4,Direct Injection,Yes,No,4440,1695,1495,2600,1165kg,6 Speed,FWD,Power,5.3,Disc,Drum,"Tubeless,Radial",4,355
653,kolkata,Petrol,Hatchback,"10,667",Automatic,1,Maruti,Maruti Wagon R,2020,7051,VXI AMT 1.2,559000.0,2020,Comprehensive,Petrol,5.0,10667,WB10,1197 cc,Automatic,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",20.52,1197,81.80bhp@6000rpm,113,Silver,K12M Petrol Engine,1197,113Nm@4200rpm,4,MPFI,No,No,3655,1620,1675,2435,830-845kg,5 Speed,FWD,Power,4.7,Disc,Drum,"Tubeless Tyres, Radial",5,355
654,kolkata,Diesel,SUV,"27,218",Manual,1,Kia,Kia Sonet,2021,8007,HTX Diesel BSVI,1035000.0,2021,Comprehensive,Diesel,5.0,27218,WB12,1493 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",18.4,1493,98.63bhp@4000rpm,240,Red,1.5 L CRDi WGT,1493,240Nm@1500-2750rpm,4,CRDi,Yes,,3995,1790,1642,2500,1215,6-Speed,FWD,Electric,5.0,Disc,Drum,"Tubeless, Radial",5,392
655,kolkata,Petrol,Coupe,170,Automatic,1,BMW,BMW 3 Series Gran Limousine,2023,9537,330Li M Sport BSVI,5895000.0,2023,Third Party insurance,Petrol,5.0,170,WB02,1998 cc,Automatic,2023.0,"Power Steering,Power Windows Front,Heater,Leather Seats,Fog Lights Front,Fog Lights Rear,Anti Lock Braking System,Centeral Locking,Radio",15.39,1998,254.79bhp@5000rpm,400,White,TwinPower Turbo,1998,400Nm@1550-4400rpm,4,,,,4823,1827,1441,2523,1645,8 Speed,RWD,,5.0,,,,5,355
656,kolkata,Petrol,Hatchback,"28,000",Manual,1,Ford,Ford Figo,2015,1021,1.2P Titanium MT,259000.0,2015,Comprehensive,Petrol,5.0,28000,WB02,1196 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.16,1196,86.8bhp@6300rpm,112,Grey,Ti-VCT Petrol Engine,1196,112Nm@4000rpm,4,Direct Injection,No,No,3886,1695,1525,2491,1040-1130kg,5 Speed,FWD,EPAS,5.0,Ventilated Disc,Drum,Tubeless,5,355
657,kolkata,Petrol,Coupe,"12,300",Automatic,2,Audi,Audi S5 Sportback,2021,8396,3.0L TFSI Quattro BSVI,5950000.0,2021,Third Party insurance,Petrol,5.0,12300,WB02,2994 cc,Automatic,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Fog Lights Front,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",19.7,2994,348.66bhp@5400-6400rpm,500,Blue,3.0 L V6 TFSI Petrol engine,2994,500Nm@1370-4500rpm,6,TFSI,Yes,,4765,1845,1390,2825,1760kg,8-speed tiptronic,AWD,,5.0,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",4,465
658,kolkata,Petrol,SUV,"10,372",Automatic,2,Kia,Kia Seltos,2020,8948,HTX IVT,1300000.0,2020,Comprehensive,Petrol,5.0,10372,WB02,1497 cc,Automatic,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",19.7,1497,113.43bhp@6300rpm,144,White,SMARTSTREAM G1.5,1497,144Nm@4500rpm,4,MPI,No,,4315,1800,1645,2610,1400,IVT,FWD,Electric,5.0,Disc,Disc,"Tubeless, Radial",5,433
659,kolkata,Petrol,Hatchback,"6,000",Manual,1,Maruti,Maruti Baleno,2019,3970,1.2 Alpha,650000.0,2019,Comprehensive,Petrol,5.0,6000,WB20,1197 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.4,1197,83.1bhp@6000rpm,115,Blue,VVT Petrol Engine,1197,115Nm@4000rpm,4,MPFI,No,No,3995,1745,1510,2520,890Kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
660,kolkata,Petrol,SUV,"30,022",Automatic,1,Jeep,Jeep Compass,2018,7657,1.4 Limited Plus,1099000.0,2018,Comprehensive,Petrol,5.0,30022,WB02,1368 cc,Automatic,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",14.1,1368,160.77bhp@3750rpm,250,Grey,1.4-Litre 4-Cyl Multiair Engine,1368,250Nm@1750-2500rpm,4,CRDI,Yes,No,4395,1818,1640,2636,1562 kgs,7 Speed,4X2,Power,5.0,Disc,Discs,"Radial, Tubless",5,355
661,kolkata,Petrol,SUV,"47,000",Automatic,1,Jeep,Jeep Compass,2018,5935,1.4 Limited Option,999000.0,2018,Third Party insurance,Petrol,5.0,47000,WB08,1368 cc,Automatic,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",16.0,1368,160bhp@3750rpm,250,White,1.4-Litre 4-Cyl Multiair Engine,1368,250Nm@1750-2500rpm,4,CRDI,Yes,No,4395,1818,1640,2636,1562 kgs,7 Speed,4X2,Power,5.0,Disc,Discs,"Radial, Tubless",5,355
662,kolkata,Diesel,SUV,"50,247",Automatic,2,Land Rover,Land Rover Range Rover Evoque,2021,9010,2.0 R-Dynamic SE Diesel,5400000.0,2021,Comprehensive,Diesel,5.0,50247,JH01,1997 cc,Automatic,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Speakers Front",19.7,1997,246.74bhp@5500rpm,430,Silicon Silver,Diesel engine,1997,430Nm@1750-2500rpm,4,,Yes,,4371,2100,1649,2681,1787kg,9-speed automatic,AWD,Power,11.6,Disc,Disc,"Tubeless,Radial",5,472
663,kolkata,Petrol,Hatchback,"2,704",Manual,1,Maruti,Maruti S-Presso,2022,7173,VXI Plus 2019-2022,553000.0,2022,Zero Dep,Petrol,5.0,2704,WB26,998 cc,Manual,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",21.7,998,65.71bhp@5500rpm,89,Silver,K10C,998,89Nm@3500rpm,3,,,,3565,1520,1567,2380,736-775,5 Speed,FWD,Power,4.5,Ventilated Disc,Drum,"Tubeless, Radial",5,355
664,kolkata,Petrol,Hatchback,"14,425",Manual,1,Maruti,Maruti Celerio,2022,10359,ZXI Plus,632000.0,2022,Zero Dep,Petrol,5.0,14425,WB18,998 cc,Manual,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",24.97,998,65.71bhp@5500rpm,89,Brown,K10C,998,89Nm@3500rpm,3,,,,3695,1655,1555,2435,820,5-Speed,,Electric,5.0,Ventilated Disc,Drum,"Tubeless, Radial",5,313
