,state,ft,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,Engine Displacement,Transmission,Year of Manufacture,RTO,Features,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Fuel Suppy System,Turbo Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,No Door Numbers,Cargo Volumn,Super Charger,Turning Radius
47,delhi,Petrol,Hatchback,"40,000",Manual,1,Maruti,Maruti Zen Estilo,2008,5765,1.1 LXI BSIII,120000.0,2008,Third Party insurance,Petrol,5.0,40000,1061 cc,Manual,2008,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Integrated Antenna",18.2,1061,64bhp@6200rpm,84,Others,"1.1L, 4-Cyl, F10D Petrol",1061,84Nm@3500rpm,4,MPFi,No,4047,1709,1567,2523,875,5 Speed,2WD,Power,Ventilated Disc,Drum,"Tubeless, Radial",5,355,No,4.6
48,delhi,Petrol,SUV,"38,967",Manual,1,Kia,Kia Seltos,2020,7112,GTX Plus,1121000.0,2020,Third Party insurance,Petrol,5.0,38967,1353 cc,Manual,2020,UP14,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",16.5,1353,138.08bhp@6000rpm,242,Grey,Smartstream G1.4,1353,242nm@1500-3200rpm,4,GDi,Yes,4315,1800,1645,2610,1515,6-Speed,FWD,Electric,Disc,Disc,"Tubeless, Radial",5,433,,5.0
49,delhi,Diesel,SUV,"50,000",Manual,1,Kia,Kia Seltos,2020,7114,HTK Diesel,1375000.0,2020,Comprehensive,Diesel,5.0,50000,1493 cc,Manual,2020,DL2C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",20.8,1493,113.43bhp@4000rpm,250,White,1.5 L CRDi VGT,1493,250nm@1500-2750rpm,4,CRDi,Yes,4315,1800,1645,2610,1465,6-Speed,FWD,Electric,Disc,Disc,"Tubeless, Radial",5,433,,5.0
50,delhi,Petrol,Hatchback,"33,000",Manual,1,Maruti,Maruti Baleno,2016,6776,Alpha,525000.0,2016,Comprehensive,Petrol,5.0,33000,1197 cc,Manual,2016,DL9C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.01,1197,81.80bhp@6000rpm,113,Grey,1.2L VVT Engine,1197,113Nm@4200rpm,4,MPFI,No,3995,1745,1510,2520,865-890,5 Speed,FWD,Electric,Disc,Drum,"Tubeless,Radial",5,355,No,4.9
51,delhi,Petrol,Sedan,"70,000",Manual,1,Toyota,Toyota Etios,2014,2204,G,375000.0,2014,Comprehensive,Petrol,5.0,70000,1496 cc,Manual,2014,DL14,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Day Night Rear View Mirror,Cd Player",16.78,1496,88.73bhp@5600rpm,132,White,Petrol Engine,1496,132Nm@3000rpm,4,EFI(Electronic Fuel Injection),No,4265,1695,1510,2550,935kg,5 Speed,FWD,Power,Ventilated Disc ,Drum,"Tubeless,Radial",4,355,No,4.9
52,delhi,Petrol,Hatchback,"1,20,000",Manual,3,Maruti,Maruti Wagon R,2006,4336,LXI,90000.0,2006,Third Party insurance,Petrol,5.0,120000,998 cc,Manual,2006,GJ01,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks",18.9,998,67.1bhp@6200rpm,90,Others,K Series Petrol Engine,998,90Nm@3500rpm,3,MPFI,No,3595,1475,1700,2400,870kg,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",4,355,No,4.6
53,delhi,Diesel,SUV,"72,000",Automatic,1,Isuzu,Isuzu MU-X,2018,5734,4X4,1698999.9999999998,2018,Comprehensive,Diesel,7.0,72000,2999 cc,Automatic,2018,DL8C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",13.8,2999,175bhp@3600rpm,380,White,Isuzu Ddi VGS TurboEngine,2999,380nm@1800-2800rpm,4,CRDi,Yes,4825,1860,1840,2845,2750kgs,5,4WD,Power,Ventilated Disc,Disc,Tubeless,5,355,No,5.8
54,delhi,Petrol,SUV,"58,511",Manual,1,Hyundai,Hyundai Creta,2017,5362,1.6 VTVT E Plus,894999.9999999999,2017,Comprehensive,Petrol,5.0,58511,1591 cc,Manual,2017,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",15.29,1591,121.3bhp@6400rpm,151,Silver,VTVT Petrol Engine,1591,151Nm@4850rpm,4,MPFI,No,4270,1780,1630,2590,"1,300",6 Speed,FWD,Power,Disc,Drum,Tubeless,5,355,No,5.3
55,delhi,Diesel,Sedan,"60,000",Manual,1,Maruti,Maruti Swift Dzire,2014,4242,VDI,409999.99999999994,2014,Third Party insurance,Diesel,5.0,60000,1248 cc,Manual,2014,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player",23.4,1248,74bhp@4000rpm,190,Gray,DDiS Diesel Engine,1248,190Nm@2000rpm,4,CRDI,Yes,3995,1695,1555,2430,1060kg,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",4,355,No,4.8
56,delhi,Diesel,SUV,"40,000",Manual,3,Mahindra,Mahindra Scorpio,2019,6116,S7 140 BSIV,1250000.0,2019,Third Party insurance,Diesel,7.0,40000,2179 cc,Manual,2019,UP14,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",16.36,2179,140bhp@3750rpm,320,White,mHawk Diesel Engine,2179,320Nm@1500-2800rpm,4,CRDi,Yes,4456,1820,1995,2680,1785,6 Speed,RWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",5,460,No,5.4
57,delhi,Petrol,Hatchback,"43,500",Manual,1,Maruti,Maruti Swift,2019,4160,LXI BSIV,525000.0,2019,Comprehensive,Petrol,5.0,43500,1197 cc,Manual,2019,HR51,"Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist",22.0,1197,81.80bhp@6000rpm,113,Blue,VTVT Engine,1197,113Nm@4200rpm,4,MPFi,No,3840,1735,1530,2450,855kg,5,FWD,Power,Disc,Drum,Tubeless,5,268,No,5.0
58,delhi,Petrol,Sedan,"68,192",Manual,1,Maruti,Maruti Swift Dzire,2019,4224,VXi,625000.0,2019,Comprehensive,Petrol,5.0,68192,1298 cc,Manual,2019,HR51,"Power Steering,Power Windows Front,Air Conditioner,Heater,Fog Lights Front,Fog Lights Rear,Centeral Locking,Power Door Locks,Cd Player",17.5,1298,85.8bhp@6000rpm,114,Grey,In-Line Engine,1298,114Nm@4000rpm,4,MPFI,No,4160,1690,1530,2390,1025kg,5 Speed,2 WD,Power,Ventilated Disc,Drum,"Tubeless,Radial",4,355,No,4.7
59,delhi,Diesel,SUV,"1,00,000",Manual,3,Mahindra,Mahindra XUV500,2017,3812,W6 1.99 mHawk,850000.0,2017,Third Party insurance,Diesel,7.0,100000,1997 cc,Manual,2017,DL10,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",16.0,1997,140bhp@3750rpm,320,Others,mHawk Diesel Engine,1997,320Nm@1600-2800rpm,4,Direct Injection,Yes,4585,1890,1785,2700,1890,6 Speed ,FWD,Power,Disc,Disc,"Tubeless,Radial",5,355,No,5.6
60,delhi,Diesel,Hatchback,"74,872",Manual,1,Honda,Honda Jazz,2015,1345,1.5 V i DTEC,340000.0,2016,Comprehensive,Diesel,5.0,74872,1498 cc,Manual,2015,DL8C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",27.3,1498,98.6bhp@3600rpm,200,Alabaster Silver Metallic,i-DTEC Diesel Engine,1498,200Nm@1750rpm,4,,Yes,3955,1694,1544,2530,1155kg,6 Speed,FWD,Power,Disc,Drum,"Tubeless, Radial",5,355,No,5.0
61,delhi,Diesel,MUV,"47,000",Manual,1,Toyota,Toyota Innova Crysta,2019,8193,2.4 GX 7 STR,1750000.0,2019,Comprehensive,Diesel,7.0,47000,2393 cc,Manual,2019,HR51,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",12.0,2393,148bhp@3400rpm,343,Grey,2.4L Diesel Engine,2393,343Nm@1400-2800rpm,4,CRDi,Yes,4735,1830,1795,2750,1855,5 Speed,RWD,Power,Disc,Drum,"Tubeless,Radial",5,300,,5.4
62,delhi,Petrol,SUV,"9,000",Manual,1,Maruti,Maruti Brezza,2022,9186,Zxi Plus DT BSVI,1295000.0,2022,Third Party,Petrol,5.0,9000,1462 cc,Manual,2022,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.89,1462,101.65bhp@6000rpm,136,Brown,K15C Smart Hybrid,1462,136.8Nm@4400rpm,4,,,3995,1790,1685,2500,1195,5-Speed,,Electric,Ventilated Disc,Drum,"Tubeless, Radial",5,328,,5.0
63,delhi,Petrol,Hatchback,"31,000",Manual,1,Volkswagen,Volkswagen Polo,2019,7140,1.0 MPI Highline Plus BSIV,699000.0,2019,Comprehensive,Petrol,5.0,31000,999 cc,Manual,2019,DL9C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.78,999,75bhp@6200rpm,95,White,MPI Petrol Engine,999,95Nm@3000-4300rpm,3,MPFI,No,3971,1682,1469,2469,1044Kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,280,No,4.97
64,delhi,Petrol,Hatchback,"33,709",Manual,2,Tata,Tata Tiago,2018,2971,1.2 Revotron XE,399000.0,2018,Comprehensive,Petrol,5.0,33709,1199 cc,Manual,2018,UP16,"Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Child Safety Locks",23.84,1199,84bhp@6000rpm,114,Others,Revotron Engine,1199,114Nm@3500rpm,3,MPFi,No,3746,1647,1535,2400,940kg,5 Speed,FWD,Power,Disc,Drum,Tubeless,5,355,No,5.0
65,delhi,Petrol,Hatchback,"1,23,617",Manual,1,Maruti,Maruti Ignis,2018,5556,1.2 Alpha BSIV,387000.0,2018,Comprehensive,Petrol,5.0,123617,1197 cc,Manual,2018,UP80,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",20.89,1197,81.80bhp@6000rpm,113,Silver,1.2-Litre VVT Petrol Engine,1197,113Nm@4200rpm,4,MPFI,No,3700,1690,1595,2435,825,5 Speed,FWD,Electrical,Disc,Drum,"Tubeless,Radial",5,355,No,4.7
66,delhi,Diesel,Sedan,"31,000",Automatic,1,Audi,Audi A6,2015,61,35 TDI Technology,1475000.0,2015,Comprehensive,Diesel,5.0,31000,1968 cc,Automatic,2015,DL1C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",17.68,1968,174.33bhp@3750-4200rpm,380,White,TDI Diesel Engine,1968,380Nm@1750-2500rpm,4,CRDI,Yes,4915,2086,1455,2912,1660kg,8 Speed,FWD,Power,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",4,355,No,5.95
67,delhi,Cng,Hatchback,"45,000",Manual,1,Hyundai,Hyundai Santro,2019,6672,Sportz CNG BSIV,484999.99999999994,2019,Third Party insurance,CNG,5.0,45000,1086 cc,Manual,2019,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.7,1086,58bhp@5500rpm,84,Grey,,1086,84.33Nm@4500 rpm,4,,No,3610,1645,1560,2400,1070,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,235,No,5.0
68,delhi,Cng,Hatchback,"82,000",Manual,1,Maruti,Maruti Wagon R,2014,6838,CNG LXI BSIV,295000.0,2014,Third Party insurance,CNG,5.0,82000,998 cc,Manual,2014,DL6C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",33.54,998,67.04bhp@5500rpm,90,White,K10B Petrol Engine,998,90Nm@3500rpm,3,MPFI,No,3655,1620,1675,2435,805kg,5 Speed,FWD,Power,Disc,Drum,Tubeless Tyres,5,355,No,4.7
69,delhi,Petrol,Hatchback,"36,400",Automatic,1,Maruti,Maruti Celerio,2015,3982,VXI AT,425000.0,2015,Comprehensive,Petrol,5.0,36400,998 cc,Automatic,2015,HR51,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks",23.1,998,67.04bhp@6000rpm,90,Red,K10B Engine,998,90Nm@3500rpm,3,MPFi,No,3715,1635,1565,2425,840kg,5 Speed ,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",5,355,No,4.7
70,delhi,Diesel,Sedan,"75,000",Automatic,2,Mercedes-Benz,Mercedes-Benz S-Class,2017,6284,S 350 d,7125000.0,2017,Comprehensive,Diesel,5.0,75000,2925 cc,Automatic,2017,HP38,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",13.5,2925,281.61bhp@3400-4600rpm,600,Blue,L6 Diesel Engine,2925,600Nm@1200-3200rpm,6,CRDI,Yes,5255,1709,1494,3165,2045,9 Speed,RWD,Power,Disc,Disc,"Tubeless,Radial",4,355,No,6.15
71,delhi,Petrol,Hatchback,"69,000",Manual,1,Honda,Honda Brio,2013,1188,S MT,250000.0,2013,Third Party insurance,Petrol,5.0,69000,1198 cc,Manual,2013,DL4C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,Radio",19.4,1198,86.8bhp@6000rpm,109,Grey,i-VTEC Engine,1198,109Nm@4500rpm,4,PGM - Fi,No,3610,1680,1500,2345,925kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,4.5
72,delhi,Diesel,Sedan,"1,10,000",Manual,1,Fiat,Fiat Linea,2015,754,Emotion (Diesel),350000.0,2015,Third Party insurance,Diesel,5.0,110000,1248 cc,Manual,2015,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",20.4,1248,91.7bhp@4000rpm,209,Silver,Advanced Multijet Diesel ,1248,209Nm@2000rpm,4,Direct Injection,Yes,4596,1730,1494,2603,1268kg,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",4,355,No,5.4
73,delhi,Diesel,SUV,"62,500",Automatic,1,Nissan,Nissan Terrano,2016,5457,XV D Premium AMT,645000.0,2016,Comprehensive,Diesel,5.0,62500,1461 cc,Automatic,2016,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",19.61,1461,108.5bhp@3900rpm,248,Grey,K9K Diesel Engine,1461,248Nm@2250rpm,4,CRDi,Yes,4331,2000,1671,2673,1380,6 Speed,FWD,Power,Disc,Drum,Tubeless Tyres,5,355,No,5.2
74,delhi,Petrol,Hatchback,"20,000",Manual,1,Renault,Renault KWID,2021,7428,RXL,459999.99999999994,2021,Third Party insurance,Petrol,5.0,20000,799 cc,Manual,2021,,"Power Steering,Low Fuel Warning Light,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",22.25,799,53.26bhp@5600rpm,72,White,0.8 SCe,799,72Nm@4250rpm,3,,,3731,1579,1474,2523,690,5 Speed,,Electric,Disc,Drum,"Radial, Tubeless",5,279,,5.0
75,delhi,Petrol,Sedan,"70,307",Manual,2,Honda,Honda City,2014,1279,i VTEC V,458000.0,2014,Zero Dep,Petrol,5.0,70307,1497 cc,Manual,2014,DL1C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.4,1497,117.3bhp@6600rpm,145,Others,i VTEC Engine,1497,145Nm@4600rpm,4,PGM-Fi,No,4440,1695,1495,2600,1049kg,5 Speed ,FWD,Power,Disc,Drum,"Tubeless,Radial",4,355,No,5.3
76,delhi,Diesel,SUV,"50,000",Automatic,1,Audi,Audi Q5,2015,104,2.0 TDI,1800000.0,2015,Third Party insurance,Diesel,5.0,50000,1968 cc,Automatic,2015,DL2C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",14.16,1968,174.3bhp@4200rpm,380,White,TDI Quattro Engine ,1968,380Nm@1750-2500rpm,4,CRDI,Yes,4629,2089,1655,2807,1830kg,7 Speed,AWD,Power,Ventilated Disc,Disc,"Tubeless,Radial",5,355,No,5.8
77,delhi,Petrol,Hatchback,"30,000",Manual,1,Maruti,Maruti Ignis,2020,5553,1.2 Zeta BSIV,580000.0,2020,Third Party insurance,Petrol,5.0,30000,1197 cc,Manual,2020,DL8C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",20.89,1197,81.80bhp@6000rpm,113,White,1.2-Litre VVT Petrol Engine,1197,113Nm@4200rpm,4,MPFI,No,3700,1690,1595,2435,835,5 Speed,FWD,Electrical,Disc,Drum,"Tubeless,Radial",5,355,No,4.7
78,delhi,Diesel,SUV,"65,000",Automatic,1,BMW,BMW X5,2017,366,xDrive 30d Design Pure Experience 5 Seater,4200000.0,2017,Comprehensive,Diesel,5.0,65000,2993 cc,Automatic,2017,HR98,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",15.97,2993,258bhp@4000rpm,560,White,Diesel Engine,2993,560Nm@1500-3000rpm,6,CRDi,Yes,4886,1938,1762,2933,2030,8 Speed,4WD,Power,Ventilated Disc,Ventilated Disc,Runflat Tyre,5,355,No,5.0
79,delhi,Petrol,Hatchback,"4,108",Manual,2,Maruti,Maruti Ignis,2022,7584,Sigma BSVI,517000.0,2022,Third Party,Petrol,5.0,4108,1197 cc,Manual,2022,UP37,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Child Safety Locks",20.89,1197,81.80bhp@6000rpm,113,Silver,VVT,1197,113Nm@4200rpm,4,,,3700,1690,1595,2435,840-865,5 Speed,,Electric,Disc,Drum,"Tubeless, Radial",5,260,,4.7
80,delhi,Petrol,Hatchback,"40,000",Manual,1,Hyundai,Hyundai i20,2020,7471,Sportz Plus,750000.0,2020,Comprehensive,Petrol,5.0,40000,1197 cc,Manual,2020,DL1C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.6,1197,81.86bhp@6000rpm,117,White,Kappa VTVT Petrol Engine,1197,117nm@4000rpm,4,MPFI,No,3985,1734,1505,2570,1140,5 Speed,FWD,Power,Disc,Drum,Tubeless,5,285,No,5.2
81,delhi,Petrol,Hatchback,"91,926",Manual,1,Hyundai,Hyundai i10,2012,1568,Magna,213000.0,2012,Comprehensive,Petrol,5.0,91926,1197 cc,Manual,2012,DL7C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Power Antenna,Centeral Locking,Day Night Rear View Mirror",20.36,1197,78.9bhp@6000rpm,111,Others,Kappa Petrol Engine,1197,111.7Nm@4000rpm,4,MPFI,No,3585,1595,1550,2380,930,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",4,355,No,5.0
82,delhi,Diesel,Sedan,"40,000",Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2014,4625,E250 CDI Avantgrade,1450000.0,2014,Third Party insurance,Diesel,5.0,40000,2143 cc,Automatic,2014,DL3C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",13.0,2143,201.1bhp@4200rpm,500,Silver,In-Line Diesel Engine,2143,500Nm@1600-1800rpm,4,Direct Injection,Yes,4879,2071,1474,2874,1800kg,7 Speed,RWD,Power,Disc,Disc,"Tubeless,Radial",4,355,No,5.3
83,delhi,Cng,MUV,"40,000",Manual,1,Maruti,Maruti Ertiga,2021,7669,CNG VXI,1100000.0,2021,Third Party insurance,CNG,7.0,40000,1462 cc,Manual,2021,UP14,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",19.7,1462,91.19bhp@6000rpm,122,Others,K15B,1462,122Nm@4400rpm,4,MPFI,No,4395,1735,1690,2740,1235,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",5,355,No,5.2
84,delhi,Petrol,Hatchback,"60,000",Manual,1,Maruti,Maruti Baleno,2019,3962,1.2 Delta,611000.0,2019,Third Party insurance,Petrol,5.0,60000,1197 cc,Manual,2019,DL8C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",21.4,1197,83.1bhp@6000rpm,115,Others,VVT Petrol Engine,1197,115Nm@4000rpm,4,MPFI,No,3995,1745,1510,2520,870kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.0
85,delhi,Petrol,Hatchback,"23,200",Manual,1,Toyota,Toyota Glanza,2021,6902,G,745000.0,2021,Third Party insurance,Petrol,5.0,23200,1197 cc,Manual,2021,HR51,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",21.01,1197,81.80bhp@6000rpm,113,Silver,Petrol Engine,1197,113Nm@4200rpm,4,,no,3995,1745,1510,2520,890kg,5-Speed,FWD,Electric,Disc,Drum,Radial,5,339,,4.9
86,delhi,Diesel,SUV,"36,000",Automatic,1,Kia,Kia Seltos,2021,7121,GTX Plus Diesel AT,1851000.0000000002,2021,Comprehensive,Diesel,5.0,36000,1493 cc,Automatic,2021,DL5C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",18.0,1493,113.43bhp@4000rpm,250,Black,1.5 L CRDi VGT,1493,250Nm@1500-2750rpm,4,CRDi,Yes,4315,1800,1645,2610,1540,6-Speed,FWD,Electric,Disc,Disc,"Tubeless, Radial",5,433,,5.0
87,delhi,Petrol,Hatchback,"50,000",Manual,1,Hyundai,Hyundai Grand i10,2015,1524,Sportz,415000.00000000006,2015,Comprehensive,Petrol,5.0,50000,1197 cc,Manual,2015,UP16,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player",18.9,1197,82bhp@6000rpm,114,Grey,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,MPFI,No,3765,1660,1520,2425,935kg,5 Speed,FWD,Power,Disc,Drum,Tubeless,5,355,No,4.8
88,delhi,Diesel,SUV,"39,000",Manual,1,Jeep,Jeep Compass,2017,5929,2.0 Limited,1075000.0,2017,Comprehensive,Diesel,5.0,39000,1956 cc,Manual,2017,DL14,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.1,1956,170bhp@3750rpm,350,Silver,2.0-Litre 4-Cyl Multijet II Engine,1956,350Nm@1750-2500rpm,4,CRDI,Yes,4395,1818,1640,2636,1562 kgs,6 Speed,4X2,Power,Disc,Discs,"Radial, Tubless",5,355,No,5.0
89,delhi,Petrol,Hatchback,"55,000",Automatic,1,Maruti,Maruti Baleno,2016,3964,1.2 CVT Delta,550000.0,2016,Comprehensive,Petrol,5.0,55000,1197 cc,Automatic,2016,DL02,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",21.4,1197,83.1bhp@6000rpm,115,Silver,VVT Petrol Engine,1197,115Nm@4000rpm,4,MPFI,No,3995,1745,1510,2520,910kg,CVT,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.0
90,delhi,Petrol,Hatchback,"55,000",Manual,1,Tata,Tata Altroz,2020,7247,XE BSVI,540000.0,2020,Comprehensive,Petrol,5.0,55000,1199 cc,Manual,2020,DL8C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",19.33,1199,86.83bhp@6000rpm,113,White,1.2 l Revotron,1199,113Nm@3300rpm,3,,No,3990,1755,1523,2501,965,5-Speed,,Electric,Disc,Drum,"Tubeless,Radial",5,345,,5.0
91,delhi,Petrol,MUV,"24,777",Manual,1,Renault,Renault Triber,2019,10068,RXT,540000.0,2019,Third Party,Petrol,7.0,24777,999 cc,Manual,2019,DL10,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",20.0,999,71.01bhp@6250rpm,96,Yellow,,999,96Nm@3500rpm,3,MPFi,,3991,1739,1643,2523,947,5 Speed,,Electric,Disc,Drum,"Tubeless, Radial",5,84,,5.0
